class_label,class_name,fpr,tpr
1,Meningioma,0.5894039735099338,0.6991869918699187
1,Meningioma,0.5894039735099338,0.7073170731707317
1,Meningioma,0.5982339955849889,0.7073170731707317
1,Meningioma,0.5982339955849889,0.7154471544715447
1,Meningioma,0.6048565121412803,0.7154471544715447
1,Meningioma,0.6048565121412803,0.7235772357723578
1,Meningioma,0.609271523178808,0.7235772357723578
1,Meningioma,0.609271523178808,0.7276422764227642
1,Meningioma,0.6181015452538632,0.7276422764227642
1,Meningioma,0.6181015452538632,0.7317073170731707
1,Meningioma,0.6247240618101545,0.7317073170731707
1,Meningioma,0.6247240618101545,0.7357723577235772
1,Meningioma,0.6600441501103753,0.7357723577235772
1,Meningioma,0.6600441501103753,0.7398373983739838
1,Meningioma,0.6666666666666666,0.7398373983739838
1,Meningioma,0.6666666666666666,0.7439024390243902
1,Meningioma,0.6688741721854304,0.7439024390243902
1,Meningioma,0.6688741721854304,0.7479674796747967
1,Meningioma,0.6909492273730684,0.7479674796747967
1,Meningioma,0.6909492273730684,0.7520325203252033
1,Meningioma,0.6931567328918322,0.7520325203252033
1,Meningioma,0.6931567328918322,0.7560975609756098
1,Meningioma,0.695364238410596,0.7560975609756098
1,Meningioma,0.695364238410596,0.7723577235772358
1,Meningioma,0.7041942604856513,0.7723577235772358
1,Meningioma,0.7041942604856513,0.7804878048780488
1,Meningioma,0.7306843267108167,0.7804878048780488
1,Meningioma,0.7306843267108167,0.7845528455284553
1,Meningioma,0.7439293598233996,0.7845528455284553
1,Meningioma,0.7439293598233996,0.7886178861788617
1,Meningioma,0.7461368653421634,0.7886178861788617
1,Meningioma,0.7461368653421634,0.7926829268292683
1,Meningioma,0.7483443708609272,0.7926829268292683
1,Meningioma,0.7483443708609272,0.7967479674796748
1,Meningioma,0.7682119205298014,0.7967479674796748
1,Meningioma,0.7682119205298014,0.8008130081300813
1,Meningioma,0.7770419426048565,0.8008130081300813
1,Meningioma,0.7770419426048565,0.8048780487804879
