class_label,class_name,recall,precision
1,Meningioma,0.6910569105691057,0.40476190476190477
1,Meningioma,0.6869918699186992,0.4033412887828162
1,Meningioma,0.6829268292682927,0.4019138755980861
1,Meningioma,0.6788617886178862,0.40047961630695444
1,Meningioma,0.6747967479674797,0.39903846153846156
1,Meningioma,0.6707317073170732,0.39759036144578314
1,Meningioma,0.6707317073170732,0.39855072463768115
1,Meningioma,0.6666666666666666,0.39709443099273606
1,Meningioma,0.6626016260162602,0.39563106796116504
1,Meningioma,0.6626016260162602,0.39659367396593675
1,Meningioma,0.6626016260162602,0.3975609756097561
1,Meningioma,0.6626016260162602,0.39853300733496333
1,Meningioma,0.6585365853658537,0.39705882352941174
1,Meningioma,0.6585365853658537,0.39803439803439805
1,Meningioma,0.6585365853658537,0.39901477832512317
1,Meningioma,0.6585365853658537,0.4
1,Meningioma,0.6544715447154471,0.39851485148514854
1,Meningioma,0.6544715447154471,0.39950372208436724
1,Meningioma,0.6544715447154471,0.40049751243781095
1,Meningioma,0.6544715447154471,0.4014962593516209
1,Meningioma,0.6544715447154471,0.4025
1,Meningioma,0.6544715447154471,0.40350877192982454
1,Meningioma,0.6544715447154471,0.4045226130653266
1,Meningioma,0.6544715447154471,0.40554156171284633
1,Meningioma,0.6504065040650406,0.40404040404040403
1,Meningioma,0.6463414634146342,0.40253164556962023
1,Meningioma,0.6463414634146342,0.4035532994923858
1,Meningioma,0.6463414634146342,0.40458015267175573
1,Meningioma,0.6463414634146342,0.40561224489795916
1,Meningioma,0.6463414634146342,0.40664961636828645
1,Meningioma,0.6422764227642277,0.40512820512820513
1,Meningioma,0.6382113821138211,0.40359897172236503
1,Meningioma,0.6382113821138211,0.40463917525773196
1,Meningioma,0.6382113821138211,0.40568475452196384
1,Meningioma,0.6382113821138211,0.4067357512953368
1,Meningioma,0.6382113821138211,0.4077922077922078
1,Meningioma,0.6382113821138211,0.4088541666666667
1,Meningioma,0.6382113821138211,0.40992167101827676
1,Meningioma,0.6382113821138211,0.4109947643979058
1,Meningioma,0.6382113821138211,0.4120734908136483
1,Meningioma,0.6341463414634146,0.4105263157894737
1,Meningioma,0.6341463414634146,0.41160949868073876
1,Meningioma,0.6341463414634146,0.4126984126984127
1,Meningioma,0.6341463414634146,0.41379310344827586
1,Meningioma,0.6300813008130082,0.4122340425531915
1,Meningioma,0.6300813008130082,0.41333333333333333
1,Meningioma,0.6300813008130082,0.4144385026737968
1,Meningioma,0.6300813008130082,0.4155495978552279
1,Meningioma,0.6300813008130082,0.4166666666666667
1,Meningioma,0.6300813008130082,0.41778975741239893
1,Meningioma,0.6260162601626016,0.41621621621621624
1,Meningioma,0.6260162601626016,0.4173441734417344
1,Meningioma,0.6260162601626016,0.41847826086956524
1,Meningioma,0.6260162601626016,0.4196185286103542
1,Meningioma,0.6260162601626016,0.4207650273224044
1,Meningioma,0.6260162601626016,0.42191780821917807
1,Meningioma,0.6260162601626016,0.4230769230769231
1,Meningioma,0.6260162601626016,0.42424242424242425
1,Meningioma,0.6219512195121951,0.42265193370165743
1,Meningioma,0.6219512195121951,0.42382271468144045
1,Meningioma,0.6178861788617886,0.4222222222222222
1,Meningioma,0.6178861788617886,0.4233983286908078
1,Meningioma,0.6138211382113821,0.42178770949720673
1,Meningioma,0.6097560975609756,0.42016806722689076
1,Meningioma,0.6097560975609756,0.42134831460674155
1,Meningioma,0.6097560975609756,0.4225352112676056
1,Meningioma,0.6097560975609756,0.423728813559322
1,Meningioma,0.6097560975609756,0.42492917847025496
1,Meningioma,0.6097560975609756,0.42613636363636365
1,Meningioma,0.6097560975609756,0.42735042735042733
1,Meningioma,0.6056910569105691,0.4257142857142857
1,Meningioma,0.6056910569105691,0.4269340974212034
1,Meningioma,0.6056910569105691,0.4281609195402299
1,Meningioma,0.6056910569105691,0.42939481268011526
1,Meningioma,0.6056910569105691,0.430635838150289
1,Meningioma,0.6056910569105691,0.4318840579710145
1,Meningioma,0.6056910569105691,0.4331395348837209
1,Meningioma,0.6016260162601627,0.4314868804664723
1,Meningioma,0.5975609756097561,0.4298245614035088
1,Meningioma,0.5934959349593496,0.4281524926686217
1,Meningioma,0.5934959349593496,0.4294117647058823
1,Meningioma,0.5894308943089431,0.4277286135693215
1,Meningioma,0.5853658536585366,0.4260355029585799
1,Meningioma,0.5853658536585366,0.42729970326409494
1,Meningioma,0.5813008130081301,0.4255952380952381
1,Meningioma,0.5772357723577236,0.42388059701492536
1,Meningioma,0.573170731707317,0.4221556886227545
1,Meningioma,0.573170731707317,0.42342342342342343
1,Meningioma,0.573170731707317,0.4246987951807229
1,Meningioma,0.573170731707317,0.4259818731117825
1,Meningioma,0.5691056910569106,0.42424242424242425
1,Meningioma,0.5650406504065041,0.42249240121580545
1,Meningioma,0.5650406504065041,0.42378048780487804
1,Meningioma,0.5650406504065041,0.42507645259938837
1,Meningioma,0.5609756097560976,0.4233128834355828
1,Meningioma,0.5609756097560976,0.4246153846153846
1,Meningioma,0.5609756097560976,0.42592592592592593
1,Meningioma,0.556910569105691,0.4241486068111455
1,Meningioma,0.556910569105691,0.4254658385093168
1,Meningioma,0.556910569105691,0.42679127725856697
1,Meningioma,0.556910569105691,0.428125
